48674.224: [GC [PSYoungGen: 73728K->1920K(75072K)] 3226055K->3154255K(3763264K), 0.0360650 secs] [Times: user=0.16 sys=0.01, real=0.04 secs] 
48679.324: [GC [PSYoungGen: 72960K->2528K(75136K)] 3225295K->3154887K(3763328K), 0.0370000 secs] [Times: user=0.20 sys=0.02, real=0.04 secs] 
48684.485: [GC [PSYoungGen: 73568K->1952K(75136K)] 3225927K->3154327K(3763328K), 0.0333120 secs] [Times: user=0.15 sys=0.01, real=0.03 secs] 
48689.620: [GC [PSYoungGen: 73248K->1440K(75200K)] 3225623K->3153831K(3763392K), 0.0288380 secs] [Times: user=0.16 sys=0.02, real=0.03 secs] 
48694.654: [GC [PSYoungGen: 72736K->2464K(75200K)] 3225127K->3154871K(3763392K), 0.0299760 secs] [Times: user=0.18 sys=0.01, real=0.03 secs] 
48699.907: [GC [PSYoungGen: 74016K->2080K(75328K)] 3226423K->3154495K(3763520K), 0.0325210 secs] [Times: user=0.18 sys=0.01, real=0.03 secs] 
48705.187: [GC [PSYoungGen: 73632K->2176K(75264K)] 3226047K->3154599K(3763456K), 0.0320270 secs] [Times: user=0.17 sys=0.01, real=0.03 secs] 
48710.395: [GC [PSYoungGen: 73956K->2240K(75392K)] 3226380K->3154671K(3763584K), 0.0335370 secs] [Times: user=0.19 sys=0.01, real=0.03 secs] 
48715.525: [GC [PSYoungGen: 74048K->1920K(75392K)] 3226479K->3154367K(3763584K), 0.0291720 secs] [Times: user=0.14 sys=0.01, real=0.03 secs] 
48720.826: [GC [PSYoungGen: 73984K->2304K(75456K)] 3226431K->3154767K(3763648K), 0.0339120 secs] [Times: user=0.19 sys=0.02, real=0.03 secs] 
48726.092: [GC [PSYoungGen: 74368K->2112K(75392K)] 3226831K->3154583K(3763584K), 0.0274310 secs] [Times: user=0.19 sys=0.00, real=0.03 secs] 
48731.250: [GC [PSYoungGen: 74432K->2752K(75520K)] 3226903K->3155239K(3763712K), 0.0399770 secs] [Times: user=0.20 sys=0.01, real=0.04 secs] 
48736.439: [GC [PSYoungGen: 75072K->2656K(75904K)] 3227559K->3155159K(3764096K), 0.0285080 secs] [Times: user=0.18 sys=0.00, real=0.02 secs] 
48741.708: [GC [PSYoungGen: 75232K->2336K(75904K)] 3227735K->3154855K(3764096K), 0.0308310 secs] [Times: user=0.17 sys=0.01, real=0.03 secs] 
48746.977: [GC [PSYoungGen: 74912K->2048K(75968K)] 3227431K->3154591K(3764160K), 0.0281670 secs] [Times: user=0.19 sys=0.01, real=0.03 secs] 
48752.239: [GC [PSYoungGen: 74656K->2208K(76032K)] 3227200K->3154759K(3764224K), 0.0337140 secs] [Times: user=0.16 sys=0.01, real=0.04 secs] 
48757.440: [GC [PSYoungGen: 75040K->2432K(76224K)] 3227591K->3154999K(3764416K), 0.0270550 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
48762.698: [GC [PSYoungGen: 75520K->1920K(76224K)] 3228087K->3154495K(3764416K), 0.0311900 secs] [Times: user=0.18 sys=0.01, real=0.03 secs] 
48768.015: [GC [PSYoungGen: 75008K->2016K(76416K)] 3227583K->3154607K(3764608K), 0.0363570 secs] [Times: user=0.19 sys=0.01, real=0.03 secs] 
48773.370: [GC [PSYoungGen: 75360K->1504K(76416K)] 3227951K->3154103K(3764608K), 0.0399410 secs] [Times: user=0.15 sys=0.01, real=0.04 secs] 
48778.694: [GC [PSYoungGen: 74848K->1472K(76672K)] 3227447K->3154079K(3764864K), 0.0315530 secs] [Times: user=0.14 sys=0.01, real=0.04 secs] 
48784.055: [GC [PSYoungGen: 75072K->1280K(76736K)] 3227679K->3153903K(3764928K), 0.0224310 secs] [Times: user=0.14 sys=0.00, real=0.03 secs] 
48789.294: [GC [PSYoungGen: 74880K->1376K(76992K)] 3227503K->3154007K(3765184K), 0.0300200 secs] [Times: user=0.17 sys=0.01, real=0.03 secs] 
48794.681: [GC [PSYoungGen: 75232K->1504K(76992K)] 3227863K->3154143K(3765184K), 0.0328520 secs] [Times: user=0.15 sys=0.01, real=0.03 secs] 
48800.002: [GC [PSYoungGen: 75360K->2592K(77120K)] 3227999K->3155239K(3765312K), 0.0300810 secs] [Times: user=0.22 sys=0.00, real=0.03 secs] 
48805.262: [GC [PSYoungGen: 76576K->2336K(77248K)] 3229223K->3154991K(3765440K), 0.0391170 secs] [Times: user=0.20 sys=0.02, real=0.04 secs] 
48810.638: [GC [PSYoungGen: 76320K->2624K(77376K)] 3228975K->3155287K(3765568K), 0.0399320 secs] [Times: user=0.22 sys=0.02, real=0.04 secs] 
48815.961: [GC [PSYoungGen: 76736K->2560K(77504K)] 3229399K->3155231K(3765696K), 0.0299360 secs] [Times: user=0.17 sys=0.01, real=0.03 secs] 
48821.448: [GC [PSYoungGen: 76672K->2784K(77760K)] 3229343K->3155471K(3765952K), 0.0369230 secs] [Times: user=0.19 sys=0.01, real=0.04 secs] 
48826.834: [GC [PSYoungGen: 77088K->3264K(77824K)] 3229775K->3155959K(3766016K), 0.0289790 secs] [Times: user=0.22 sys=0.00, real=0.03 secs] 
48832.253: [GC [PSYoungGen: 77568K->2464K(78144K)] 3230263K->3155175K(3766336K), 0.0349020 secs] [Times: user=0.20 sys=0.02, real=0.04 secs] 
48837.726: [GC [PSYoungGen: 77024K->2240K(78272K)] 3229735K->3154959K(3766464K), 0.0354990 secs] [Times: user=0.21 sys=0.01, real=0.03 secs] 
48843.111: [GC [PSYoungGen: 76800K->3104K(78208K)] 3229519K->3155831K(3766400K), 0.0290810 secs] [Times: user=0.17 sys=0.01, real=0.03 secs] 
48848.492: [GC [PSYoungGen: 77728K->2752K(78400K)] 3230455K->3155487K(3766592K), 0.0247330 secs] [Times: user=0.19 sys=0.00, real=0.03 secs] 
48854.061: [GC [PSYoungGen: 77376K->2016K(78528K)] 3230111K->3154759K(3766720K), 0.0339340 secs] [Times: user=0.21 sys=0.02, real=0.03 secs] 
48859.521: [GC [PSYoungGen: 76896K->1536K(78592K)] 3229639K->3154295K(3766784K), 0.0273390 secs] [Times: user=0.18 sys=0.00, real=0.03 secs] 
48864.868: [GC [PSYoungGen: 76416K->1568K(78848K)] 3229175K->3154335K(3767040K), 0.0319110 secs] [Times: user=0.16 sys=0.02, real=0.03 secs] 
48870.259: [GC [PSYoungGen: 76704K->2208K(78848K)] 3229471K->3154983K(3767040K), 0.0321420 secs] [Times: user=0.17 sys=0.01, real=0.03 secs] 
48875.780: [GC [PSYoungGen: 77344K->1760K(78848K)] 3230119K->3154543K(3767040K), 0.0226760 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
48881.257: [GC [PSYoungGen: 77152K->1632K(78912K)] 3229935K->3154423K(3767104K), 0.0337760 secs] [Times: user=0.16 sys=0.02, real=0.04 secs] 
48886.692: [GC [PSYoungGen: 77024K->2464K(79104K)] 3229815K->3155279K(3767296K), 0.0316160 secs] [Times: user=0.19 sys=0.00, real=0.03 secs] 
48892.127: [GC [PSYoungGen: 78112K->2752K(79104K)] 3230927K->3155583K(3767296K), 0.0356870 secs] [Times: user=0.21 sys=0.01, real=0.04 secs] 
48897.710: [GC [PSYoungGen: 78400K->1344K(79488K)] 3231231K->3154183K(3767680K), 0.0240730 secs] [Times: user=0.14 sys=0.01, real=0.03 secs] 
48903.244: [GC [PSYoungGen: 77248K->1984K(79488K)] 3230087K->3154839K(3767680K), 0.0378100 secs] [Times: user=0.20 sys=0.04, real=0.03 secs] 
48908.733: [GC [PSYoungGen: 77888K->2144K(79360K)] 3230743K->3155007K(3767552K), 0.0256570 secs] [Times: user=0.16 sys=0.01, real=0.03 secs] 
48914.155: [GC [PSYoungGen: 78304K->2080K(79488K)] 3231167K->3154959K(3767680K), 0.0272720 secs] [Times: user=0.18 sys=0.01, real=0.03 secs] 
48919.675: [GC [PSYoungGen: 78240K->2336K(79616K)] 3231119K->3155223K(3767808K), 0.0298320 secs] [Times: user=0.22 sys=0.00, real=0.03 secs] 
48925.203: [GC [PSYoungGen: 78752K->2976K(79616K)] 3231639K->3155871K(3767808K), 0.0378450 secs] [Times: user=0.20 sys=0.01, real=0.04 secs] 
48930.844: [GC [PSYoungGen: 79392K->1024K(79936K)] 3232287K->3153935K(3768128K), 0.0265370 secs] [Times: user=0.14 sys=0.01, real=0.03 secs] 
48936.220: [GC [PSYoungGen: 77568K->2112K(80064K)] 3230479K->3155023K(3768256K), 0.0301860 secs] [Times: user=0.14 sys=0.01, real=0.03 secs] 
48941.584: [GC [PSYoungGen: 78656K->2592K(80192K)] 3231567K->3155519K(3768384K), 0.0348640 secs] [Times: user=0.19 sys=0.01, real=0.03 secs] 
48947.197: [GC [PSYoungGen: 79392K->2912K(80192K)] 3232319K->3155855K(3768384K), 0.0380280 secs] [Times: user=0.23 sys=0.01, real=0.04 secs] 
48952.755: [GC [PSYoungGen: 79712K->1920K(80512K)] 3232655K->3154871K(3768704K), 0.0318730 secs] [Times: user=0.17 sys=0.02, real=0.03 secs] 
48958.410: [GC [PSYoungGen: 78976K->1120K(80576K)] 3231927K->3154087K(3768768K), 0.0281680 secs] [Times: user=0.15 sys=0.02, real=0.03 secs] 
48963.900: [GC [PSYoungGen: 78176K->2112K(80512K)] 3231143K->3155087K(3768704K), 0.0281700 secs] [Times: user=0.15 sys=0.01, real=0.03 secs] 
48968.874: [GC [PSYoungGen: 79424K->1248K(80704K)] 3232399K->3154231K(3768896K), 0.0312250 secs] [Times: user=0.15 sys=0.01, real=0.03 secs] 
48973.318: [GC [PSYoungGen: 78560K->640K(80960K)] 3231543K->3153639K(3769152K), 0.0324870 secs] [Times: user=0.15 sys=0.03, real=0.03 secs] 
48977.798: [GC [PSYoungGen: 78144K->608K(81024K)] 3231143K->3153615K(3769216K), 0.0314360 secs] [Times: user=0.15 sys=0.00, real=0.03 secs] 
48982.262: [GC [PSYoungGen: 78112K->736K(81408K)] 3231119K->3153751K(3769600K), 0.0303620 secs] [Times: user=0.16 sys=0.03, real=0.03 secs] 
48986.623: [GC [PSYoungGen: 78560K->3578K(81408K)] 3231575K->3163010K(3769600K), 0.0212950 secs] [Times: user=0.18 sys=0.00, real=0.02 secs] 
48992.695: [GC [PSYoungGen: 81402K->5882K(83712K)] 3240834K->3165322K(3771904K), 0.0251720 secs] [Times: user=0.15 sys=0.01, real=0.03 secs] 
49000.272: [GC [PSYoungGen: 83130K->5914K(84608K)] 3242570K->3165354K(3772800K), 0.0241940 secs] [Times: user=0.15 sys=0.01, real=0.02 secs] 
49007.713: [GC [PSYoungGen: 83162K->7450K(84352K)] 3242602K->3166898K(3772544K), 0.0264690 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
49015.372: [GC [PSYoungGen: 83802K->7098K(85504K)] 3243250K->3166554K(3773696K), 0.0260290 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
49022.856: [GC [PSYoungGen: 83450K->6362K(86144K)] 3242906K->3165834K(3774336K), 0.0237220 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
49030.318: [GC [PSYoungGen: 82586K->6746K(86464K)] 3242058K->3166226K(3774656K), 0.0235820 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
49037.728: [GC [PSYoungGen: 82970K->7066K(86592K)] 3242450K->3166562K(3774784K), 0.0248540 secs] [Times: user=0.17 sys=0.02, real=0.02 secs] 
49045.191: [GC [PSYoungGen: 83098K->6746K(86976K)] 3242594K->3166250K(3775168K), 0.0249750 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
49052.681: [GC [PSYoungGen: 82778K->5786K(84352K)] 3242282K->3165298K(3772544K), 0.0237910 secs] [Times: user=0.15 sys=0.01, real=0.02 secs] 
49059.929: [GC [PSYoungGen: 80794K->6330K(80384K)] 3240306K->3165858K(3768576K), 0.0223860 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
49067.183: [GC [PSYoungGen: 80378K->7258K(83328K)] 3239906K->3166802K(3771520K), 0.0249540 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
49074.354: [GC [PSYoungGen: 80346K->6298K(78528K)] 3239890K->3165850K(3766720K), 0.0251570 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
49081.496: [GC [PSYoungGen: 78490K->7002K(82880K)] 3238042K->3166570K(3771072K), 0.0287470 secs] [Times: user=0.14 sys=0.01, real=0.03 secs] 
49088.631: [GC [PSYoungGen: 79130K->5978K(78144K)] 3238698K->3165562K(3766336K), 0.0259390 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
49095.603: [GC [PSYoungGen: 78106K->5088K(79808K)] 3237690K->3167074K(3768000K), 0.0247500 secs] [Times: user=0.17 sys=0.01, real=0.02 secs] 
49102.521: [GC [PSYoungGen: 76320K->4640K(75904K)] 3238306K->3166938K(3764096K), 0.0280700 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
49109.451: [GC [PSYoungGen: 75872K->4576K(80640K)] 3238170K->3166882K(3768832K), 0.0328290 secs] [Times: user=0.17 sys=0.01, real=0.03 secs] 
49116.517: [GC [PSYoungGen: 75973K->3840K(80896K)] 3238279K->3166162K(3769088K), 0.0283170 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
49123.702: [GC [PSYoungGen: 75264K->3584K(80704K)] 3237586K->3165922K(3768896K), 0.0255620 secs] [Times: user=0.16 sys=0.01, real=0.02 secs] 
49130.688: [GC [PSYoungGen: 75200K->3360K(80832K)] 3237538K->3165714K(3769024K), 0.0251590 secs] [Times: user=0.23 sys=0.00, real=0.03 secs] 
49137.582: [GC [PSYoungGen: 74976K->4448K(80256K)] 3237330K->3166810K(3768448K), 0.0333330 secs] [Times: user=0.23 sys=0.01, real=0.03 secs] 
49144.670: [GC [PSYoungGen: 76256K->4256K(76096K)] 3238618K->3166634K(3764288K), 0.0327900 secs] [Times: user=0.32 sys=0.00, real=0.04 secs] 
49151.732: [GC [PSYoungGen: 76064K->4416K(79936K)] 3238442K->3166810K(3768128K), 0.0179400 secs] [Times: user=0.24 sys=0.00, real=0.01 secs] 
49157.414: [GC [PSYoungGen: 76416K->4896K(76928K)] 3238810K->3167298K(3765120K), 0.0331870 secs] [Times: user=0.22 sys=0.01, real=0.03 secs] 
49164.363: [GC [PSYoungGen: 76896K->3392K(79936K)] 3239298K->3165810K(3768128K), 0.0272000 secs] [Times: user=0.18 sys=0.00, real=0.03 secs] 
49171.431: [GC [PSYoungGen: 75584K->3616K(80000K)] 3238002K->3166050K(3768192K), 0.0261120 secs] [Times: user=0.18 sys=0.00, real=0.03 secs] 
49178.436: [GC [PSYoungGen: 75808K->2720K(80064K)] 3238242K->3165170K(3768256K), 0.0316570 secs] [Times: user=0.17 sys=0.01, real=0.03 secs] 
49185.298: [GC [PSYoungGen: 75104K->4640K(77056K)] 3237554K->3167122K(3765248K), 0.0298640 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
49192.191: [GC [PSYoungGen: 77024K->5536K(79872K)] 3239506K->3168050K(3768064K), 0.0298340 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
49199.043: [GC [PSYoungGen: 77984K->4672K(80000K)] 3240498K->3167202K(3768192K), 0.0232960 secs] [Times: user=0.16 sys=0.01, real=0.02 secs] 
49206.263: [GC [PSYoungGen: 77120K->4160K(79488K)] 3239650K->3166698K(3767680K), 0.0316980 secs] [Times: user=0.18 sys=0.00, real=0.03 secs] 
49213.244: [GC [PSYoungGen: 76800K->4448K(77120K)] 3239338K->3166994K(3765312K), 0.0362350 secs] [Times: user=0.16 sys=0.02, real=0.03 secs] 
49220.046: [GC [PSYoungGen: 77088K->5408K(79552K)] 3239634K->3167970K(3767744K), 0.0308200 secs] [Times: user=0.21 sys=0.00, real=0.03 secs] 
49227.070: [GC [PSYoungGen: 78112K->4992K(79680K)] 3240674K->3167562K(3767872K), 0.0270530 secs] [Times: user=0.18 sys=0.01, real=0.03 secs] 
49234.152: [GC [PSYoungGen: 77696K->3392K(79680K)] 3240266K->3165994K(3767872K), 0.0233800 secs] [Times: user=0.14 sys=0.00, real=0.03 secs] 
49241.171: [GC [PSYoungGen: 76288K->3552K(79744K)] 3238890K->3166162K(3767936K), 0.0222460 secs] [Times: user=0.15 sys=0.00, real=0.02 secs] 
49248.111: [GC [PSYoungGen: 76448K->4704K(79616K)] 3239058K->3167330K(3767808K), 0.0323900 secs] [Times: user=0.22 sys=0.00, real=0.03 secs] 
49255.120: [GC [PSYoungGen: 77792K->3616K(79744K)] 3240418K->3166250K(3767936K), 0.0248480 secs] [Times: user=0.15 sys=0.01, real=0.02 secs] 
49262.222: [GC [PSYoungGen: 76704K->4096K(79488K)] 3239338K->3166746K(3767680K), 0.0301820 secs] [Times: user=0.18 sys=0.01, real=0.03 secs] 
49269.307: [GC [PSYoungGen: 77376K->4640K(79680K)] 3240026K->3167314K(3767872K), 0.0231090 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
49276.373: [GC [PSYoungGen: 77920K->5280K(79680K)] 3240594K->3167970K(3767872K), 0.0282780 secs] [Times: user=0.18 sys=0.01, real=0.03 secs] 
49283.362: [GC [PSYoungGen: 78624K->5120K(79808K)] 3241314K->3167834K(3768000K), 0.0302720 secs] [Times: user=0.23 sys=0.00, real=0.03 secs] 
49290.548: [GC [PSYoungGen: 78464K->4416K(79680K)] 3241178K->3167146K(3767872K), 0.0311240 secs] [Times: user=0.18 sys=0.00, real=0.03 secs] 
49297.931: [GC [PSYoungGen: 77952K->4064K(79872K)] 3240682K->3166802K(3768064K), 0.0318840 secs] [Times: user=0.17 sys=0.01, real=0.03 secs] 
49304.941: [GC [PSYoungGen: 77600K->3712K(79936K)] 3240338K->3166474K(3768128K), 0.0280350 secs] [Times: user=0.13 sys=0.01, real=0.03 secs] 
49311.837: [GC [PSYoungGen: 77440K->5696K(79936K)] 3240202K->3168474K(3768128K), 0.0274190 secs] [Times: user=0.20 sys=0.00, real=0.02 secs] 
49318.935: [GC [PSYoungGen: 79424K->5248K(80256K)] 3242202K->3168042K(3768448K), 0.0248190 secs] [Times: user=0.15 sys=0.00, real=0.03 secs] 
49326.235: [GC [PSYoungGen: 79040K->2720K(80384K)] 3241834K->3165522K(3768576K), 0.0281000 secs] [Times: user=0.16 sys=0.01, real=0.03 secs] 
49333.487: [GC [PSYoungGen: 76512K->2336K(80576K)] 3239314K->3165146K(3768768K), 0.0271080 secs] [Times: user=0.15 sys=0.01, real=0.03 secs] 
49340.536: [GC [PSYoungGen: 76169K->4160K(78080K)] 3238979K->3166978K(3766272K), 0.0307760 secs] [Times: user=0.21 sys=0.00, real=0.03 secs] 
49347.535: [GC [PSYoungGen: 78016K->3872K(80256K)] 3240834K->3166698K(3768448K), 0.0314460 secs] [Times: user=0.20 sys=0.00, real=0.03 secs] 
49354.622: [GC [PSYoungGen: 77920K->3648K(80448K)] 3240746K->3166490K(3768640K), 0.0302580 secs] [Times: user=0.17 sys=0.01, real=0.03 secs] 
49361.903: [GC [PSYoungGen: 77636K->4032K(80128K)] 3240478K->3166898K(3768320K), 0.0273090 secs] [Times: user=0.20 sys=0.00, real=0.03 secs] 
49369.052: [GC [PSYoungGen: 78272K->4096K(80320K)] 3241138K->3166970K(3768512K), 0.0302190 secs] [Times: user=0.18 sys=0.01, real=0.03 secs] 
49376.174: [GC [PSYoungGen: 78336K->5344K(80064K)] 3241210K->3168226K(3768256K), 0.0313540 secs] [Times: user=0.21 sys=0.00, real=0.03 secs] 
49383.237: [GC [PSYoungGen: 79520K->5216K(80320K)] 3242402K->3168114K(3768512K), 0.0289960 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
49390.380: [GC [PSYoungGen: 79392K->5056K(80640K)] 3242290K->3167970K(3768832K), 0.0237060 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
49397.853: [GC [PSYoungGen: 79360K->4192K(80704K)] 3242274K->3167122K(3768896K), 0.0257180 secs] [Times: user=0.15 sys=0.02, real=0.03 secs] 
49405.200: [GC [PSYoungGen: 78496K->1952K(80448K)] 3241426K->3164890K(3768640K), 0.0261730 secs] [Times: user=0.12 sys=0.01, real=0.02 secs] 
49412.223: [GC [PSYoungGen: 76104K->2688K(80704K)] 3239042K->3165634K(3768896K), 0.0249250 secs] [Times: user=0.16 sys=0.01, real=0.02 secs] 
49419.304: [GC [PSYoungGen: 76928K->3872K(78208K)] 3239874K->3166842K(3766400K), 0.0229950 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
49426.059: [GC [PSYoungGen: 77152K->4864K(79552K)] 3240122K->3167842K(3767744K), 0.0298590 secs] [Times: user=0.18 sys=0.01, real=0.03 secs] 
49433.379: [GC [PSYoungGen: 78144K->2976K(79808K)] 3241122K->3165962K(3768000K), 0.0265850 secs] [Times: user=0.19 sys=0.01, real=0.03 secs] 
49440.513: [GC [PSYoungGen: 76448K->3104K(79808K)] 3239434K->3166106K(3768000K), 0.0270080 secs] [Times: user=0.15 sys=0.00, real=0.03 secs] 
49447.422: [GC [PSYoungGen: 76576K->3968K(79488K)] 3239578K->3166978K(3767680K), 0.0253660 secs] [Times: user=0.15 sys=0.01, real=0.03 secs] 
49454.430: [GC [PSYoungGen: 77632K->4576K(79680K)] 3240642K->3167594K(3767872K), 0.0319450 secs] [Times: user=0.20 sys=0.01, real=0.03 secs] 
49461.587: [GC [PSYoungGen: 78240K->4832K(79808K)] 3241258K->3167866K(3768000K), 0.0221940 secs] [Times: user=0.15 sys=0.00, real=0.03 secs] 
49468.764: [GC [PSYoungGen: 78560K->3168K(79936K)] 3241594K->3166210K(3768128K), 0.0247760 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
49475.805: [GC [PSYoungGen: 76896K->4128K(79680K)] 3239938K->3167178K(3767872K), 0.0253120 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
49482.792: [GC [PSYoungGen: 78048K->5280K(79872K)] 3241098K->3168338K(3768064K), 0.0305640 secs] [Times: user=0.23 sys=0.01, real=0.03 secs] 
49489.940: [GC [PSYoungGen: 79200K->5280K(80192K)] 3242258K->3168354K(3768384K), 0.0233570 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
49497.231: [GC [PSYoungGen: 79200K->4064K(80384K)] 3242274K->3167154K(3768576K), 0.0256200 secs] [Times: user=0.18 sys=0.00, real=0.03 secs] 
49504.437: [GC [PSYoungGen: 77984K->2896K(78208K)] 3241074K->3166002K(3766400K), 0.0253020 secs] [Times: user=0.14 sys=0.01, real=0.02 secs] 
49511.232: [GC [PSYoungGen: 75856K->4576K(76672K)] 3238962K->3167698K(3764864K), 0.0253350 secs] [Times: user=0.18 sys=0.00, real=0.03 secs] 
49518.210: [GC [PSYoungGen: 76640K->4512K(78400K)] 3239762K->3167642K(3766592K), 0.0259450 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
49525.229: [GC [PSYoungGen: 76640K->4224K(78336K)] 3239770K->3167370K(3766528K), 0.0294810 secs] [Times: user=0.19 sys=0.00, real=0.03 secs] 
49532.305: [GC [PSYoungGen: 76352K->4608K(78336K)] 3239498K->3167770K(3766528K), 0.0246990 secs] [Times: user=0.17 sys=0.01, real=0.03 secs] 
49539.309: [GC [PSYoungGen: 76928K->3904K(78336K)] 3240090K->3167082K(3766528K), 0.0261030 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
49546.172: [GC [PSYoungGen: 76224K->4384K(78272K)] 3239402K->3167570K(3766464K), 0.0266420 secs] [Times: user=0.17 sys=0.01, real=0.02 secs] 
49552.991: [GC [PSYoungGen: 76896K->4352K(78336K)] 3240082K->3167546K(3766528K), 0.0271150 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
49560.089: [GC [PSYoungGen: 76864K->4800K(78336K)] 3240058K->3168010K(3766528K), 0.0225230 secs] [Times: user=0.15 sys=0.00, real=0.02 secs] 
49567.248: [GC [PSYoungGen: 77440K->4416K(78400K)] 3240650K->3167642K(3766592K), 0.0268180 secs] [Times: user=0.19 sys=0.01, real=0.03 secs] 
49573.976: [GC [PSYoungGen: 77056K->4480K(78400K)] 3240282K->3167714K(3766592K), 0.0312800 secs] [Times: user=0.20 sys=0.00, real=0.03 secs] 
49580.909: [GC [PSYoungGen: 77312K->5472K(78464K)] 3240546K->3168714K(3766656K), 0.0256740 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
49587.886: [GC [PSYoungGen: 78304K->4704K(78912K)] 3241546K->3167978K(3767104K), 0.0297610 secs] [Times: user=0.20 sys=0.00, real=0.03 secs] 
49594.988: [GC [PSYoungGen: 77728K->4224K(78912K)] 3241002K->3167514K(3767104K), 0.0283310 secs] [Times: user=0.17 sys=0.01, real=0.03 secs] 
49602.048: [GC [PSYoungGen: 77073K->4992K(78912K)] 3240364K->3168298K(3767104K), 0.0302740 secs] [Times: user=0.22 sys=0.00, real=0.03 secs] 
49609.087: [GC [PSYoungGen: 78144K->5440K(78976K)] 3241450K->3168754K(3767168K), 0.0271010 secs] [Times: user=0.19 sys=0.01, real=0.03 secs] 
49616.055: [GC [PSYoungGen: 78592K->5056K(79424K)] 3241906K->3168378K(3767616K), 0.0296950 secs] [Times: user=0.19 sys=0.00, real=0.03 secs] 
49623.217: [GC [PSYoungGen: 78400K->4352K(79424K)] 3241722K->3167690K(3767616K), 0.0289290 secs] [Times: user=0.18 sys=0.02, real=0.03 secs] 
49630.494: [GC [PSYoungGen: 77696K->4032K(79424K)] 3241034K->3167378K(3767616K), 0.0263430 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
49637.411: [GC [PSYoungGen: 77568K->5536K(79488K)] 3240914K->3168890K(3767680K), 0.0318770 secs] [Times: user=0.23 sys=0.01, real=0.03 secs] 
49644.413: [GC [PSYoungGen: 79072K->5024K(79936K)] 3242426K->3168394K(3768128K), 0.0282010 secs] [Times: user=0.20 sys=0.00, real=0.03 secs] 
49651.439: [GC [PSYoungGen: 78752K->5120K(79936K)] 3242122K->3168498K(3768128K), 0.0236180 secs] [Times: user=0.15 sys=0.01, real=0.02 secs] 
49658.722: [GC [PSYoungGen: 78848K->4480K(79872K)] 3242226K->3167874K(3768064K), 0.0306400 secs] [Times: user=0.18 sys=0.00, real=0.03 secs] 
49665.976: [GC [PSYoungGen: 78400K->3840K(80000K)] 3241794K->3167250K(3768192K), 0.0260570 secs] [Times: user=0.19 sys=0.01, real=0.03 secs] 
49672.873: [GC [PSYoungGen: 77760K->5664K(79936K)] 3241170K->3169090K(3768128K), 0.0244340 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
49679.819: [GC [PSYoungGen: 79520K->5280K(80192K)] 3242946K->3168722K(3768384K), 0.0283620 secs] [Times: user=0.18 sys=0.00, real=0.03 secs] 
49687.013: [GC [PSYoungGen: 79136K->5248K(80448K)] 3242578K->3168706K(3768640K), 0.0275890 secs] [Times: user=0.19 sys=0.01, real=0.02 secs] 
49694.401: [GC [PSYoungGen: 79296K->3104K(80448K)] 3242754K->3166578K(3768640K), 0.0267440 secs] [Times: user=0.16 sys=0.01, real=0.03 secs] 
49701.663: [GC [PSYoungGen: 77152K->1280K(79232K)] 3240626K->3164770K(3767424K), 0.0220320 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
49708.651: [GC [PSYoungGen: 74368K->3744K(75968K)] 3237858K->3167242K(3764160K), 0.0232750 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
49715.477: [GC [PSYoungGen: 75936K->4096K(78848K)] 3239434K->3167610K(3767040K), 0.0352500 secs] [Times: user=0.20 sys=0.02, real=0.04 secs] 
49722.599: [GC [PSYoungGen: 76480K->4224K(78912K)] 3239994K->3167762K(3767104K), 0.0269250 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
